name,sportId,typeId,marketName,type,enabled,minOdds,maxOdds,addedSpread,primaryBookmaker,secondaryBookmaker
ITF Women,155,10041,1st Set Game Spread,Spread,true,0.95,0.05,0,,
ITF Women,155,10042,2nd Set Game Spread,Spread,true,0.95,0.05,0,,
ITF Women,155,10043,3rd Set Game Spread,Spread,true,0.95,0.05,0,,
ITF Women,155,10021,1st Set Moneyline,Moneyline,true,0.99,0.01,0,,
ITF Women,155,10022,2nd Set Moneyline,Moneyline,true,0.99,0.01,0,,
ITF Women,155,10023,3rd Set Moneyline,Moneyline,true,0.99,0.01,0,,
Euroleague,399,0,Moneyline,Moneyline,true,0.95,0.05,0,,
Euroleague,399,10001,Point Spread,Spread,true,0.95,0.05,0,,
Euroleague,399,10002,Total Points,Total,true,0.95,0.05,0,,
Euroleague,399,10017,Team Total,Total,true,0.95,0.05,0,,
Euroleague,399,10018,Team Total,Total,true,0.95,0.05,0,,
Euroleague,399,10031,1st Quarter Total Points,Total,true,0.95,0.05,0,,
Euroleague,399,10032,2nd Quarter Total Points,Total,true,0.95,0.05,0,,
Euroleague,399,10033,3rd Quarter Total Points,Total,true,0.95,0.05,0,,
Euroleague,399,10034,4th Quarter Total Points,Total,true,0.95,0.05,0,,
Euroleague,399,10041,1st Quarter Point Spread,Spread,true,0.95,0.05,0,,
Euroleague,399,10042,2nd Quarter Point Spread,Spread,true,0.95,0.05,0,,
Euroleague,399,10043,3rd Quarter Point Spread,Spread,true,0.95,0.05,0,,
Euroleague,399,10044,4th Quarter Point Spread,Spread,true,0.95,0.05,0,,
Euroleague,399,10071,1st Half Point Spread,Spread,true,0.95,0.05,0,,
Euroleague,399,10072,2nd Half Point Spread,Spread,true,0.95,0.05,0,,
Euroleague,399,10061,1st Half Total Points,Total,true,0.95,0.05,0,,
Euroleague,399,10062,2nd Half Total Points,Total,true,0.95,0.05,0,,
Euroleague,399,10021,1st Quarter Moneyline,Moneyline,true,0.99,0.01,0,,
Euroleague,399,10022,2nd Quarter Moneyline,Moneyline,true,0.99,0.01,0,,
Euroleague,399,10023,3rd Quarter Moneyline,Moneyline,true,0.99,0.01,0,,
Euroleague,399,10024,4th Quarter Moneyline,Moneyline,true,0.99,0.01,0,,
Euroleague,399,10051,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
Euroleague,399,10052,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
Euroleague,399,10111,1st Quarter Team Total,Total,true,0.95,0.05,0,,
Euroleague,399,10112,1st Quarter Team Total,Total,true,0.95,0.05,0,,
Euroleague,399,10211,2nd Quarter Team Total,Total,true,0.95,0.05,0,,
Euroleague,399,10212,2nd Quarter Team Total,Total,true,0.95,0.05,0,,
Euroleague,399,10311,3rd Quarter Team Total,Total,true,0.95,0.05,0,,
Euroleague,399,10312,3rd Quarter Team Total,Total,true,0.95,0.05,0,,
Euroleague,399,10411,4th Quarter Team Total,Total,true,0.95,0.05,0,,
Euroleague,399,10412,4th Quarter Team Total,Total,true,0.95,0.05,0,,
UEFA Nations League,9806,0,Moneyline,Moneyline,true,0.95,0.05,0,,
UEFA Nations League,9806,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
UEFA Nations League,9806,10002,Total Goals,Total,true,0.95,0.05,0,,
UEFA Nations League,9806,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
UEFA Nations League,9806,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
UEFA Nations League,9806,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
UEFA Nations League,9806,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
UEFA Nations League,9806,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
UEFA Nations League,9806,10017,Team Total,Total,true,0.95,0.05,0,,
UEFA Nations League,9806,10018,Team Total,Total,true,0.95,0.05,0,,
UEFA Nations League,9806,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
UEFA Nations League,9806,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
UEFA Nations League,9806,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
UEFA Nations League,9806,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
UEFA Nations League,9806,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
UEFA Nations League,9806,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
UEFA Nations League,9806,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
UEFA Nations League,9806,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
UEFA Nations League,9806,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
UEFA Nations League,9806,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
UEFA Nations League,9806,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
UEFA Nations League,9806,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
UEFA Nations League,9806,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
UEFA Nations League,9806,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
UEFA Nations League,9806,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
UEFA Nations League,9806,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
UEFA Nations League,9806,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA Nations League,9806,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA Nations League,9806,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
UEFA Nations League,9806,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
UEFA Nations League,9806,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA Nations League,9806,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA Nations League,9806,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA Nations League,9806,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA Nations League,9806,11100,Player Goals,Total,true,0.95,0.10,0,draftkings,betano
UEFA Nations League,9806,10242,Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
UEFA Nations League,9806,10243,Team Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
UEFA Nations League,9806,10244,Team Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
UEFA Nations League women,20148,0,Moneyline,Moneyline,true,0.95,0.05,0,,
UEFA Nations League women,20148,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
UEFA Nations League women,20148,10002,Total Goals,Total,true,0.95,0.05,0,,
UEFA Nations League women,20148,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
UEFA Nations League women,20148,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
UEFA Nations League women,20148,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
UEFA Nations League women,20148,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
UEFA Nations League women,20148,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
UEFA Nations League women,20148,10017,Team Total,Total,true,0.95,0.05,0,,
UEFA Nations League women,20148,10018,Team Total,Total,true,0.95,0.05,0,,
UEFA Nations League women,20148,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
UEFA Nations League women,20148,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
UEFA Nations League women,20148,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
UEFA Nations League women,20148,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
UEFA Nations League women,20148,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
UEFA Nations League women,20148,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
UEFA Nations League women,20148,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
UEFA Nations League women,20148,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
UEFA Nations League women,20148,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
UEFA Nations League women,20148,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
UEFA Nations League women,20148,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
UEFA Nations League women,20148,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
UEFA Nations League women,20148,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
UEFA Nations League women,20148,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
UEFA Nations League women,20148,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
UEFA Nations League women,20148,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
UEFA Nations League women,20148,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA Nations League women,20148,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA Nations League women,20148,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
UEFA Nations League women,20148,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
UEFA Nations League women,20148,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA Nations League women,20148,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA Nations League women,20148,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA Nations League women,20148,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA Conference League,10216,0,Moneyline,Moneyline,true,0.95,0.05,0,,
UEFA Conference League,10216,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
UEFA Conference League,10216,10002,Total Goals,Total,true,0.95,0.05,0,,
UEFA Conference League,10216,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
UEFA Conference League,10216,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
UEFA Conference League,10216,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
UEFA Conference League,10216,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
UEFA Conference League,10216,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
UEFA Conference League,10216,10017,Team Total,Total,true,0.95,0.05,0,,
UEFA Conference League,10216,10018,Team Total,Total,true,0.95,0.05,0,,
UEFA Conference League,10216,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
UEFA Conference League,10216,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
UEFA Conference League,10216,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
UEFA Conference League,10216,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
UEFA Conference League,10216,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
UEFA Conference League,10216,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
UEFA Conference League,10216,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
UEFA Conference League,10216,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
UEFA Conference League,10216,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
UEFA Conference League,10216,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
UEFA Conference League,10216,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
UEFA Conference League,10216,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
UEFA Conference League,10216,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
UEFA Conference League,10216,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
UEFA Conference League,10216,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
UEFA Conference League,10216,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
UEFA Conference League,10216,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA Conference League,10216,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA Conference League,10216,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
UEFA Conference League,10216,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
UEFA Conference League,10216,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA Conference League,10216,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA Conference League,10216,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA Conference League,10216,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
UEFA Conference League,10216,11100,Player Goals,Total,true,0.95,0.10,0,draftkings,betano
UEFA Conference League,10216,10242,Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
UEFA Conference League,10216,10243,Team Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
UEFA Conference League,10216,10244,Team Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
Swiss superleague,20114,0,Moneyline,Moneyline,true,0.95,0.05,0,,
Swiss superleague,20114,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
Swiss superleague,20114,10002,Total Goals,Total,true,0.95,0.05,0,,
Swiss superleague,20114,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
Swiss superleague,20114,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
Swiss superleague,20114,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
Swiss superleague,20114,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Swiss superleague,20114,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Swiss superleague,20114,10017,Team Total,Total,true,0.95,0.05,0,,
Swiss superleague,20114,10018,Team Total,Total,true,0.95,0.05,0,,
Swiss superleague,20114,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
Swiss superleague,20114,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
Swiss superleague,20114,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
Swiss superleague,20114,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
Swiss superleague,20114,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
Swiss superleague,20114,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Swiss superleague,20114,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Swiss superleague,20114,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
Swiss superleague,20114,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
Swiss superleague,20114,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Swiss superleague,20114,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Swiss superleague,20114,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
Swiss superleague,20114,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
Swiss superleague,20114,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
Swiss superleague,20114,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
Swiss superleague,20114,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Swiss superleague,20114,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Swiss superleague,20114,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Swiss superleague,20114,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Swiss superleague,20114,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Swiss superleague,20114,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Swiss superleague,20114,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Swiss superleague,20114,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Swiss superleague,20114,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Swiss superleague,20114,11100,Player Goals,Total,true,0.95,0.10,0,draftkings,betano
Swiss superleague,20114,10242,Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
Swiss superleague,20114,10243,Team Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
Swiss superleague,20114,10244,Team Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
Belgium league 1,20102,0,Moneyline,Moneyline,true,0.95,0.05,0,,
Belgium league 1,20102,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
Belgium league 1,20102,10002,Total Goals,Total,true,0.95,0.05,0,,
Belgium league 1,20102,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
Belgium league 1,20102,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
Belgium league 1,20102,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
Belgium league 1,20102,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Belgium league 1,20102,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Belgium league 1,20102,10017,Team Total,Total,true,0.95,0.05,0,,
Belgium league 1,20102,10018,Team Total,Total,true,0.95,0.05,0,,
Belgium league 1,20102,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
Belgium league 1,20102,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
Belgium league 1,20102,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
Belgium league 1,20102,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
Belgium league 1,20102,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
Belgium league 1,20102,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Belgium league 1,20102,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Belgium league 1,20102,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
Belgium league 1,20102,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
Belgium league 1,20102,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Belgium league 1,20102,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Belgium league 1,20102,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
Belgium league 1,20102,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
Belgium league 1,20102,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
Belgium league 1,20102,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
Belgium league 1,20102,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Belgium league 1,20102,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Belgium league 1,20102,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Belgium league 1,20102,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Belgium league 1,20102,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Belgium league 1,20102,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Belgium league 1,20102,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Belgium league 1,20102,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Belgium league 1,20102,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Belgium league 1,20102,11100,Player Goals,Total,true,0.95,0.10,0,draftkings,betano
Belgium league 1,20102,10242,Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
Belgium league 1,20102,10243,Team Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
Belgium league 1,20102,10244,Team Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
Turkey League 1,20108,0,Moneyline,Moneyline,true,0.95,0.05,0,,
Turkey League 1,20108,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
Turkey League 1,20108,10002,Total Goals,Total,true,0.95,0.05,0,,
Turkey League 1,20108,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
Turkey League 1,20108,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
Turkey League 1,20108,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
Turkey League 1,20108,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Turkey League 1,20108,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Turkey League 1,20108,10017,Team Total,Total,true,0.95,0.05,0,,
Turkey League 1,20108,10018,Team Total,Total,true,0.95,0.05,0,,
Turkey League 1,20108,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
Turkey League 1,20108,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
Turkey League 1,20108,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
Turkey League 1,20108,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
Turkey League 1,20108,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
Turkey League 1,20108,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Turkey League 1,20108,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Turkey League 1,20108,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
Turkey League 1,20108,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
Turkey League 1,20108,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Turkey League 1,20108,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Turkey League 1,20108,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
Turkey League 1,20108,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
Turkey League 1,20108,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
Turkey League 1,20108,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
Turkey League 1,20108,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Turkey League 1,20108,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Turkey League 1,20108,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Turkey League 1,20108,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Turkey League 1,20108,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Turkey League 1,20108,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Turkey League 1,20108,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Turkey League 1,20108,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Turkey League 1,20108,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Turkey League 1,20108,11100,Player Goals,Total,true,0.95,0.10,0,draftkings,betano
Turkey League 1,20108,10242,Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
Turkey League 1,20108,10243,Team Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
Turkey League 1,20108,10244,Team Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
Argentina league 1,20106,0,Moneyline,Moneyline,true,0.95,0.05,0,,
Argentina league 1,20106,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
Argentina league 1,20106,10002,Total Goals,Total,true,0.95,0.05,0,,
Argentina league 1,20106,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
Argentina league 1,20106,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
Argentina league 1,20106,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
Argentina league 1,20106,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Argentina league 1,20106,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
Argentina league 1,20106,10017,Team Total,Total,true,0.95,0.05,0,,
Argentina league 1,20106,10018,Team Total,Total,true,0.95,0.05,0,,
Argentina league 1,20106,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
Argentina league 1,20106,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
Argentina league 1,20106,10031,1st Half Total Goals,Total,true,0.95,0.05,0,,
Argentina league 1,20106,10032,2nd Half Total Goals,Total,true,0.95,0.05,0,,
Argentina league 1,20106,10100,Correct Score,Correct Score,true,0.99,0.01,0,draftkings,betano
Argentina league 1,20106,10101,1st Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Argentina league 1,20106,10102,2nd Half Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,,
Argentina league 1,20106,10111,1st Half Team Total,Total,true,0.95,0.05,0,,
Argentina league 1,20106,10112,1st Half Team Total,Total,true,0.95,0.05,0,,
Argentina league 1,20106,10121,1st Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Argentina league 1,20106,10122,2nd Half Draw No Bet,Moneyline,true,0.95,0.05,0,,
Argentina league 1,20106,10163,1st Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
Argentina league 1,20106,10164,2nd Half Correct Score,Correct Score,true,0.99,0.01,0,draftkings,
Argentina league 1,20106,10211,2nd Half Team Total,Total,true,0.95,0.05,0,,
Argentina league 1,20106,10212,2nd Half Team Total,Total,true,0.95,0.05,0,,
Argentina league 1,20106,10222,Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Argentina league 1,20106,10223,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Argentina league 1,20106,10224,Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Argentina league 1,20106,10226,1st Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Argentina league 1,20106,10227,2nd Half Total Corners,Total,true,0.95,0.05,0,pinnacle,betano
Argentina league 1,20106,10228,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Argentina league 1,20106,10229,1st Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Argentina league 1,20106,10230,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Argentina league 1,20106,10231,2nd Half Team Total Corners,Total,true,0.95,0.05,0,pinnacle,
Argentina league 1,20106,11100,Player Goals,Total,true,0.95,0.10,0,draftkings,betano
Argentina league 1,20106,10242,Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
Argentina league 1,20106,10243,Team Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
Argentina league 1,20106,10244,Team Total Card Points,Total,true,0.95,0.05,0,draftkings,betano
China league 1,20112,0,Moneyline,Moneyline,true,0.95,0.05,0,,
China league 1,20112,10001,Asian Handicap,Spread,true,0.95,0.05,0,draftkings,1xbet
China league 1,20112,10002,Total Goals,Total,true,0.95,0.05,0,,
China league 1,20112,10003,Double Chance,Double Chance,true,0.99,0.01,0,draftkings,betano
China league 1,20112,10009,Both Teams To Score,Both Teams To Score,true,0.95,0.05,0,draftkings,betano
China league 1,20112,10010,Draw No Bet,Moneyline,true,0.95,0.05,0,draftkings,betano
China league 1,20112,10015,1st Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
China league 1,20112,10016,2nd Half Double Chance,Double Chance,true,0.95,0.05,0,draftkings,betano
China league 1,20112,10017,Team Total,Total,true,0.95,0.05,0,,
China league 1,20112,10018,Team Total,Total,true,0.95,0.05,0,,
China league 1,20112,10021,1st Half Moneyline,Moneyline,true,0.99,0.01,0,,
China league 1,20112,10022,2nd Half Moneyline,Moneyline,true,0.99,0.01,0,,
